frame,phase,time,s,x,y,z
91,retraction,1.82,0.10263,0.058301,-0.012213,-0.000759
91,retraction,1.82,0.11053,0.062898,-0.014831,-0.000672
91,retraction,1.82,0.11842,0.067744,-0.017461,-0.001194
91,retraction,1.82,0.12632,0.07279,-0.019927,-0.00135
91,retraction,1.82,0.13421,0.077544,-0.022825,-0.001893
91,retraction,1.82,0.14211,0.082062,-0.025281,-0.002121
91,retraction,1.82,0.15,0.086614,-0.027886,-0.002489
92,retraction,1.84,0.0,5.9e-05,9.3e-05,-0.000112
92,retraction,1.84,0.00789,0.004986,5.7e-05,-0.000362
92,retraction,1.84,0.01579,0.009661,0.000173,-0.000159
92,retraction,1.84,0.02368,0.014345,-0.000152,-0.000134
92,retraction,1.84,0.03158,0.019089,-0.000294,-0.0002
92,retraction,1.84,0.03947,0.023648,-0.000862,-0.000635
92,retraction,1.84,0.04737,0.028649,-0.001423,-0.00036
92,retraction,1.84,0.05526,0.033322,-0.0019,-0.000558
92,retraction,1.84,0.06316,0.037757,-0.002651,-0.000212
92,retraction,1.84,0.07105,0.042216,-0.003997,-0.000631
92,retraction,1.84,0.07895,0.046279,-0.005576,-0.000381
92,retraction,1.84,0.08684,0.050208,-0.007398,-0.000406
92,retraction,1.84,0.09474,0.054618,-0.009388,-0.000574
92,retraction,1.84,0.10263,0.058849,-0.011551,-0.000203
92,retraction,1.84,0.11053,0.063735,-0.014424,-0.00092
92,retraction,1.84,0.11842,0.068447,-0.016543,-0.001249
92,retraction,1.84,0.12632,0.073026,-0.019244,-0.001225
92,retraction,1.84,0.13421,0.07752,-0.022111,-0.001505
92,retraction,1.84,0.14211,0.082051,-0.024631,-0.001696
92,retraction,1.84,0.15,0.08587,-0.02775,-0.001643
93,retraction,1.86,0.0,2.2e-05,7.1e-05,0.000233
93,retraction,1.86,0.00789,0.004666,1.4e-05,-7.5e-05
93,retraction,1.86,0.01579,0.009453,0.000265,-7.7e-05
93,retraction,1.86,0.02368,0.014117,-2.6e-05,-8e-05
93,retraction,1.86,0.03158,0.019118,-0.000267,-3.4e-05
93,retraction,1.86,0.03947,0.023714,-0.00079,-0.000227
93,retraction,1.86,0.04737,0.028404,-0.001372,9.5e-05
93,retraction,1.86,0.05526,0.033214,-0.002018,-8e-05
93,retraction,1.86,0.06316,0.037487,-0.003267,-0.000223
93,retraction,1.86,0.07105,0.04185,-0.00424,-0.000116
93,retraction,1.86,0.07895,0.04617,-0.005893,-0.000271
93,retraction,1.86,0.08684,0.050484,-0.007461,-0.000206
93,retraction,1.86,0.09474,0.054599,-0.009609,-0.000193
93,retraction,1.86,0.10263,0.059161,-0.011425,-0.000251
93,retraction,1.86,0.11053,0.063732,-0.014366,-0.000514
93,retraction,1.86,0.11842,0.068353,-0.016453,-0.001265
93,retraction,1.86,0.12632,0.072694,-0.018704,-0.001046
93,retraction,1.86,0.13421,0.07714,-0.022029,-0.000674
93,retraction,1.86,0.14211,0.081435,-0.024733,-0.000796
93,retraction,1.86,0.15,0.086133,-0.027259,-0.000823
94,retraction,1.88,0.0,-9.2e-05,-0.000281,0.00011
94,retraction,1.88,0.00789,0.005007,0.000253,-0.000331
94,retraction,1.88,0.01579,0.009165,-2.9e-05,-0.000184
94,retraction,1.88,0.02368,0.014053,-5.4e-05,-0.000158
94,retraction,1.88,0.03158,0.018796,-0.000356,2.2e-05
94,retraction,1.88,0.03947,0.02326,-0.00123,8.5e-05
94,retraction,1.88,0.04737,0.027888,-0.001547,0.000204
94,retraction,1.88,0.05526,0.03248,-0.002473,0.000245
94,retraction,1.88,0.06316,0.037023,-0.003496,0.000248
94,retraction,1.88,0.07105,0.041167,-0.004853,0.000313
94,retraction,1.88,0.07895,0.045358,-0.00625,0.000273
94,retraction,1.88,0.08684,0.049688,-0.008141,0.000214
94,retraction,1.88,0.09474,0.053861,-0.010007,0.000294
94,retraction,1.88,0.10263,0.05867,-0.012263,0.000485
94,retraction,1.88,0.11053,0.062912,-0.014526,-2.8e-05
94,retraction,1.88,0.11842,0.067207,-0.01644,0.000335
94,retraction,1.88,0.12632,0.072055,-0.019245,0.00041
94,retraction,1.88,0.13421,0.07641,-0.021758,0.000362
94,retraction,1.88,0.14211,0.081059,-0.024161,0.000193
94,retraction,1.88,0.15,0.085398,-0.027523,-0.000113
95,retraction,1.9,0.0,-6.6e-05,0.00017,9.5e-05
95,retraction,1.9,0.00789,0.004634,-0.000103,5.7e-05
95,retraction,1.9,0.01579,0.009331,6.5e-05,0.000165
95,retraction,1.9,0.02368,0.013605,-0.000132,-0.00028
95,retraction,1.9,0.03158,0.018303,-0.000278,4.6e-05
95,retraction,1.9,0.03947,0.0227,-0.001234,0.000271
95,retraction,1.9,0.04737,0.027365,-0.001896,0.000418
95,retraction,1.9,0.05526,0.031756,-0.00292,0.000951
95,retraction,1.9,0.06316,0.035996,-0.004047,0.000257
95,retraction,1.9,0.07105,0.040169,-0.005282,0.000368
95,retraction,1.9,0.07895,0.044188,-0.007063,0.000815
95,retraction,1.9,0.08684,0.048834,-0.008923,0.000344
95,retraction,1.9,0.09474,0.053317,-0.010608,0.000399
95,retraction,1.9,0.10263,0.057857,-0.012565,0.000892
95,retraction,1.9,0.11053,0.062212,-0.01472,0.000855
95,retraction,1.9,0.11842,0.066692,-0.017396,0.000608
95,retraction,1.9,0.12632,0.070889,-0.019614,0.000947
95,retraction,1.9,0.13421,0.075485,-0.022064,0.001116
95,retraction,1.9,0.14211,0.079743,-0.025,0.000872
95,retraction,1.9,0.15,0.084283,-0.027957,0.000544
96,retraction,1.92,0.0,0.000343,8.4e-05,-8.5e-05
96,retraction,1.92,0.00789,0.004791,-5.8e-05,7.1e-05
96,retraction,1.92,0.01579,0.008861,0.000118,0.000155
96,retraction,1.92,0.02368,0.013377,-0.000278,0.000329
96,retraction,1.92,0.03158,0.017739,-0.000777,0.000713
96,retraction,1.92,0.03947,0.022154,-0.00159,0.000437
96,retraction,1.92,0.04737,0.026633,-0.002546,0.00044
96,retraction,1.92,0.05526,0.030488,-0.0037,0.000479
96,retraction,1.92,0.06316,0.034939,-0.004533,0.000692
96,retraction,1.92,0.07105,0.039115,-0.00631,0.000885
96,retraction,1.92,0.07895,0.043782,-0.007717,0.000688
96,retraction,1.92,0.08684,0.048143,-0.009556,0.000889
96,retraction,1.92,0.09474,0.052676,-0.011229,0.000789
96,retraction,1.92,0.10263,0.056758,-0.013348,0.000772
96,retraction,1.92,0.11053,0.061163,-0.015295,0.00101
96,retraction,1.92,0.11842,0.065363,-0.017958,0.001109
96,retraction,1.92,0.12632,0.069696,-0.020483,0.001491
96,retraction,1.92,0.13421,0.074212,-0.022929,0.001415
96,retraction,1.92,0.14211,0.078619,-0.025926,0.001399
96,retraction,1.92,0.15,0.082824,-0.028814,0.001485
97,retraction,1.94,0.0,-7e-05,-0.0002,2.5e-05
97,retraction,1.94,0.00789,0.004346,-0.000348,0.000125
97,retraction,1.94,0.01579,0.008842,0.000109,8e-05
97,retraction,1.94,0.02368,0.012917,-0.000839,0.000229
97,retraction,1.94,0.03158,0.017296,-0.001368,0.000239
97,retraction,1.94,0.03947,0.021201,-0.001872,0.000209
97,retraction,1.94,0.04737,0.025729,-0.003162,0.000294
97,retraction,1.94,0.05526,0.029981,-0.004023,0.000517
97,retraction,1.94,0.06316,0.034528,-0.005151,0.000653
97,retraction,1.94,0.07105,0.038818,-0.006581,0.000567
97,retraction,1.94,0.07895,0.043042,-0.008077,0.000734
97,retraction,1.94,0.08684,0.046961,-0.010102,0.000659
97,retraction,1.94,0.09474,0.051585,-0.011883,0.000934
97,retraction,1.94,0.10263,0.055954,-0.01377,0.001008
97,retraction,1.94,0.11053,0.059891,-0.016114,0.0008
97,retraction,1.94,0.11842,0.064088,-0.018633,0.001153
97,retraction,1.94,0.12632,0.068693,-0.020856,0.001045
97,retraction,1.94,0.13421,0.07328,-0.023867,0.001085
97,retraction,1.94,0.14211,0.07701,-0.026628,0.00107
97,retraction,1.94,0.15,0.081394,-0.02967,0.001383
98,retraction,1.96,0.0,0.000164,-5.5e-05,-6e-06
98,retraction,1.96,0.00789,0.004262,-1e-06,0.000255
98,retraction,1.96,0.01579,0.008556,-0.000106,0.000193
98,retraction,1.96,0.02368,0.012677,-0.000744,0.00034
98,retraction,1.96,0.03158,0.017249,-0.001312,0.000117
98,retraction,1.96,0.03947,0.021154,-0.002191,0.000392
98,retraction,1.96,0.04737,0.025489,-0.003164,0.000177
98,retraction,1.96,0.05526,0.029612,-0.004377,0.000218
98,retraction,1.96,0.06316,0.034156,-0.005675,0.000233
98,retraction,1.96,0.07105,0.038006,-0.006984,0.000459
98,retraction,1.96,0.07895,0.042617,-0.00868,0.000368
98,retraction,1.96,0.08684,0.046588,-0.010417,0.000357
98,retraction,1.96,0.09474,0.050857,-0.012427,0.000406
98,retraction,1.96,0.10263,0.055041,-0.014601,0.000622
98,retraction,1.96,0.11053,0.059729,-0.017029,0.000206
98,retraction,1.96,0.11842,0.063416,-0.019314,0.000557
98,retraction,1.96,0.12632,0.067886,-0.021889,0.00053
98,retraction,1.96,0.13421,0.071931,-0.024734,0.000476
98,retraction,1.96,0.14211,0.076034,-0.02782,0.000339
98,retraction,1.96,0.15,0.080624,-0.030724,0.000627
99,retraction,1.98,0.0,-0.000276,-0.000223,9.9e-05
99,retraction,1.98,0.00789,0.003799,2.6e-05,-0.000288
99,retraction,1.98,0.01579,0.008559,-0.000615,0.000129
99,retraction,1.98,0.02368,0.01313,-0.001313,6.1e-05
99,retraction,1.98,0.03158,0.016593,-0.001565,-8.9e-05
99,retraction,1.98,0.03947,0.0211,-0.002588,4.5e-05
99,retraction,1.98,0.04737,0.02508,-0.003254,-0.000148
99,retraction,1.98,0.05526,0.029303,-0.004356,-0.000111
99,retraction,1.98,0.06316,0.034015,-0.005734,-0.000235
99,retraction,1.98,0.07105,0.037933,-0.007386,0.0001
99,retraction,1.98,0.07895,0.042227,-0.009032,-0.000174
99,retraction,1.98,0.08684,0.04637,-0.010682,-0.000158
99,retraction,1.98,0.09474,0.050535,-0.012949,-0.000256
99,retraction,1.98,0.10263,0.0546,-0.015129,3.8e-05
99,retraction,1.98,0.11053,0.058995,-0.017229,-0.000573
99,retraction,1.98,0.11842,0.063328,-0.019844,-0.000288
99,retraction,1.98,0.12632,0.067486,-0.022545,-0.000549
99,retraction,1.98,0.13421,0.071813,-0.025251,-0.000292
99,retraction,1.98,0.14211,0.075746,-0.028492,-0.000225
99,retraction,1.98,0.15,0.080349,-0.03139,-0.000481
